sessionId,timestamp,username,label,combinedScore,ambientScore,captchaScore,deviceOs,deviceBrowser,screenResolution,devicePixelRatio,networkLatencyMs,straightnessMean,straightnessStd,dirEntropyMean,dirEntropyStd,velCvMean,velCvStd,velStdMean,accelStdMean,preDwellMean,preDwellStd,reactionMsMean,overshootMean,idleBurstMean,trajPointsMean,arcLengthMean,flags
fbba3c8b-d570-4a74-acab-8cce2bfe0315,2026-04-14T03:55:13.750Z,Esko,human,20,0,30,Windows,Edge,2560x1600,1.0,565,0.82207,0.1663,1.35869,0.61789,0.66627,0.05867,0.38452,0.31014,309.33333,19.48219,32.0,0.0,0,81.33333,252.2802,insufficient_data;fast_reaction_time;no_target_overshoot
78f6649d-5a95-4ae0-ad2f-5fc048c84d30,2026-04-14T03:55:25.258Z,Esko,human,13,0,20,Windows,Edge,2560x1600,1.0,691,0.79688,0.13423,1.7393,0.54299,0.66304,0.10539,0.26232,0.23011,463.66667,185.73159,114.0,0.66667,0,59.33333,148.79699,insufficient_data;fast_reaction_time
0c27fe6b-a1b5-4255-8d2f-a817784c3b04,2026-04-14T03:56:39.837Z,Esko,human,26,0,40,Windows,Edge,2560x1600,1.0,1228,0.75962,0.13617,1.47332,0.37932,1.53015,1.31152,0.97181,1.32938,295.33333,67.15322,50.66667,0.0,0,71.33333,148.31443,insufficient_data;fast_reaction_time;no_target_overshoot
85520b69-2593-43c6-b792-da7c7f260e15,2026-04-14T03:58:58.797Z,Esko,rat,10,0,15,Windows,Edge,2560x1600,1.0,539,0.68828,0.17279,1.89401,0.42135,2.01361,0.34569,1.19378,1.61019,427.66667,72.02469,187.66667,0.0,0,44.0,205.30271,insufficient_data;no_target_overshoot
2c5832fb-0c23-401c-9a92-b8da6ddd7883,2026-04-14T03:59:16.318Z,Esko,rat,10,0,15,Windows,Edge,2560x1600,1.0,521,0.6695,0.35748,1.65167,0.4193,2.25303,1.33087,5.33029,7.66907,284.33333,181.52012,584.0,0.0,0,24.0,144.28434,insufficient_data;no_target_overshoot
cd171bb8-3c6a-46c6-b064-3d2773e34adf,2026-04-14T03:59:31.665Z,Esko,rat,10,0,15,Windows,Edge,2560x1600,1.0,528,0.63348,0.18087,1.73573,0.12611,2.19881,1.44712,3.69522,5.43549,453.0,50.52392,314.66667,0.0,0,34.33333,219.02769,insufficient_data;no_target_overshoot
493776d6-48ca-4645-b8d8-8a8650b0ca27,2026-04-14T03:59:49.961Z,Esko,rat,3,0,5,Windows,Edge,2560x1600,1.0,681,0.75197,0.29234,1.27016,0.71376,1.54322,0.27473,0.86297,1.21982,691.66667,395.6508,102.0,0.66667,0,38.0,212.12103,insufficient_data;fast_reaction_time
d98a9cac-972f-4afd-8faf-fc41c7f94232,2026-04-14T04:00:07.768Z,Esko,rat,13,0,20,Windows,Edge,2560x1600,1.0,565,0.72802,0.14761,1.98788,0.45168,1.39821,0.09001,0.61094,0.78076,728.0,162.98671,125.66667,0.0,0,42.0,202.82375,insufficient_data;fast_reaction_time;no_target_overshoot
dbaed66b-9a4b-41ed-9dec-584d2bab2980,2026-04-14T04:00:28.044Z,Esko,rat,16,0,25,Windows,Edge,2560x1600,1.0,507,0.72479,0.16541,1.84212,0.66436,1.35395,0.04276,0.78651,1.02844,503.33333,23.45682,32.0,0.0,0,40.33333,219.74515,insufficient_data;fast_reaction_time;no_target_overshoot
c1b94357-b42e-40c1-b4d4-2674a6e5a7c7,2026-04-14T04:00:42.467Z,Esko,rat,0,0,0,Windows,Edge,2560x1600,1.0,525,0.53187,0.35948,1.95038,0.53462,1.82912,0.6342,1.55759,2.1586,450.33333,33.99346,152.33333,0.33333,0,48.0,327.74833,insufficient_data
024d1352-01ab-4feb-bfe8-05a011dcbd9a,2026-04-14T04:01:06.192Z,Esko,rat,10,0,15,Windows,Edge,2560x1600,1.0,505,0.53073,0.25858,2.11916,0.49954,1.6175,0.57354,1.21283,1.58087,450.0,27.28858,386.66667,0.0,0,50.0,294.49979,insufficient_data;no_target_overshoot
fca2ca0f-94df-4795-85e4-2228bdc8c439,2026-04-14T04:01:21.903Z,Esko,rat,13,0,20,Windows,Edge,2560x1600,1.0,505,0.31509,0.1011,2.31196,0.42082,0.86323,0.11943,0.36474,0.48186,379.0,46.48297,208.33333,0.0,0,43.33333,262.44675,insufficient_data;no_target_overshoot
44c97b28-6f08-4768-9947-faee843c4824,2026-04-14T04:01:42.959Z,Esko,rat,13,0,20,Windows,Edge,2560x1600,1.0,563,0.4958,0.37647,1.6405,0.53429,2.2088,1.68297,2.47546,3.43537,473.33333,26.54974,185.0,0.0,0,46.33333,209.22767,insufficient_data;no_target_overshoot
a271b29c-b46d-4fb1-9152-a180b7b50678,2026-04-14T04:45:38.096Z,gbdio,human,16,0,25,macOS,Chrome,1440x900,2.0,569,0.94448,0.04589,1.36327,0.83145,0.97879,0.102,0.43154,0.2616,536.66667,101.39801,867.0,0.33333,0,28.0,180.13906,insufficient_data;straight_cursor_path
bd0fecd8-693a-4909-868a-714cd79ac065,2026-04-14T04:46:05.429Z,gbdio,human,13,0,20,macOS,Chrome,1440x900,2.0,519,0.94761,0.0343,1.15511,0.41608,1.26543,0.22924,0.57201,0.47448,363.33333,25.72072,393.66667,0.66667,0,27.0,185.87563,insufficient_data;straight_cursor_path
b2bf3a95-d6a9-453f-abfe-6036f072112d,2026-04-14T04:46:19.952Z,gbdio,human,13,0,20,macOS,Chrome,1440x900,2.0,473,0.72474,0.33953,1.68421,0.53299,1.01991,0.19867,0.25777,0.17663,516.0,245.65016,110.33333,0.66667,0,43.66667,192.42019,insufficient_data;fast_reaction_time
cb325def-1d92-4dee-95ee-c2dec710f9de,2026-04-14T04:46:31.890Z,gbdio,human,3,0,5,macOS,Chrome,1440x900,2.0,784,0.873,0.09065,2.03489,0.16175,1.46652,0.16825,0.47456,0.37292,545.33333,187.47681,230.66667,0.33333,0,35.0,179.81221,insufficient_data
9e6b7813-9594-4989-a478-7176905514c7,2026-04-14T04:46:44.742Z,gbdio,human,13,0,20,macOS,Chrome,1440x900,2.0,464,0.96198,0.00285,1.47446,0.18986,1.19077,0.06655,0.46843,0.42931,410.66667,65.45397,290.66667,0.33333,0,20.0,115.33179,insufficient_data;straight_cursor_path
7f156b70-32fb-4343-957a-5b08c0ab4e53,2026-04-14T04:47:07.095Z,gbdio,human,13,0,20,macOS,Chrome,1440x900,2.0,769,0.95565,0.02847,1.47065,0.33116,1.29956,0.17228,0.54612,0.32908,421.0,64.50323,216.66667,0.33333,0,31.0,189.43271,insufficient_data;straight_cursor_path
957c527c-c4ce-435c-aeb5-642b71494277,2026-04-14T04:47:31.102Z,gbdio,human,26,0,40,macOS,Chrome,1440x900,2.0,690,0.98327,0.00595,0.81072,0.24948,1.05515,0.1904,0.407,0.2714,345.0,99.04881,140.0,0.33333,0,22.0,124.14281,insufficient_data;straight_cursor_path;fast_reaction_time
a600891a-d759-4a9c-b6a9-247578622174,2026-04-14T04:47:53.858Z,gbdio,human,10,0,15,macOS,Chrome,1440x900,2.0,491,0.87681,0.09722,1.0781,0.65793,1.15731,0.35296,0.35443,0.19444,376.66667,100.54629,5.0,0.33333,0,29.66667,162.63895,insufficient_data;fast_reaction_time
2ada4272-215f-4b6b-a3c2-feab4cb43653,2026-04-14T04:48:14.014Z,gbdio,human,7,0,10,macOS,Chrome,1440x900,2.0,448,0.85306,0.08417,2.19074,0.3103,1.63078,0.40694,0.39477,0.26449,539.66667,58.10527,84.0,0.33333,0,29.66667,154.12689,insufficient_data;fast_reaction_time
e19b4188-82c9-434b-bb69-fcefc8704e0f,2026-04-14T04:48:44.722Z,gbdio,human,39,0,60,macOS,Chrome,1440x900,2.0,556,0.9353,0.03603,1.55297,0.32744,1.14734,0.13143,0.27286,0.24301,361.66667,46.31295,77.66667,0.0,0,21.66667,83.51611,insufficient_data;straight_cursor_path;fast_reaction_time;no_target_overshoot
14b5015c-806a-4988-9114-3eac0d7d48ca,2026-04-14T04:49:40.727Z,gbdio,human,23,0,35,macOS,Chrome,1440x900,2.0,1110,0.92688,0.06027,1.32911,0.5751,1.06359,0.24052,0.23015,0.25896,422.33333,87.07213,17.0,0.66667,0,28.66667,125.81611,insufficient_data;fast_reaction_time
0f2efc7d-b7e8-4831-868a-be054c7deee5,2026-04-14T04:49:51.511Z,gbdio,human,23,0,35,macOS,Chrome,1440x900,2.0,470,0.961,0.02701,1.218,0.52314,1.07119,0.11122,0.25094,0.19388,400.0,63.47178,229.33333,0.33333,0,25.0,108.10169,insufficient_data;straight_cursor_path
0bb78f35-b017-4c2a-99c8-3b28ff356ce7,2026-04-14T04:50:02.173Z,gbdio,human,10,0,15,macOS,Chrome,1440x900,2.0,679,0.77954,0.17987,1.80224,0.61103,1.10201,0.16433,0.40403,0.35917,344.33333,5.79272,9.0,0.33333,0,27.66667,157.57717,insufficient_data;fast_reaction_time
85345325-2d32-48f7-b9da-21275c732a1e,2026-04-14T04:50:15.495Z,gbdio,human,3,0,5,macOS,Chrome,1440x900,2.0,508,0.77557,0.28809,1.55041,0.75262,0.94746,0.13547,0.37153,0.22369,374.66667,33.82635,205.33333,0.33333,0,33.33333,219.53376,insufficient_data
0f3e8e0e-5088-4923-94b9-fcc5839b4c35,2026-04-14T04:50:26.858Z,gbdio,human,7,0,10,macOS,Chrome,1440x900,2.0,623,0.47382,0.33086,2.14795,0.42647,1.18334,0.14991,0.59904,0.39353,401.66667,31.04119,7.33333,0.33333,0,38.0,328.79014,insufficient_data;fast_reaction_time
0074e0e2-8738-4364-828d-9cdaae4812e0,2026-04-14T04:50:37.474Z,gbdio,human,10,0,15,macOS,Chrome,1440x900,2.0,502,0.77983,0.28896,1.77663,0.481,1.36108,0.62413,0.64307,0.63148,331.66667,38.35217,191.33333,0.0,0,26.66667,193.40186,insufficient_data;no_target_overshoot
8fec9116-1cef-4e3b-a5fd-8d8822b47393,2026-04-14T04:51:07.328Z,gbdio,human,16,0,25,macOS,Chrome,1440x900,2.0,734,0.86302,0.0793,1.8827,0.12799,1.09593,0.15975,0.33838,0.26233,497.66667,37.85352,85.0,0.0,0,29.0,158.65765,insufficient_data;fast_reaction_time;no_target_overshoot
43ebeebc-1b08-48d6-8ca5-62bac8579c90,2026-04-14T04:51:23.241Z,gbdio,human,13,0,20,macOS,Chrome,1440x900,2.0,516,0.73116,0.34573,1.44337,0.42097,1.07103,0.11328,0.29827,0.20919,378.0,56.57443,87.33333,0.33333,0,32.0,148.96489,insufficient_data;fast_reaction_time
06ed75f8-649e-4354-b492-363d208fa515,2026-04-14T04:51:59.415Z,gbdio,human,13,0,20,macOS,Chrome,1440x900,2.0,623,0.72221,0.23777,2.07922,0.27119,1.10794,0.31454,0.33411,0.18181,447.66667,84.25886,291.33333,0.0,0,37.66667,169.78398,insufficient_data;no_target_overshoot
a72e6520-2a54-4d00-b8fd-2d5fba6b5f00,2026-04-14T04:52:34.748Z,gbdio,human,10,0,15,macOS,Chrome,1440x900,2.0,832,0.92551,0.03856,1.72203,0.28246,1.21727,0.17297,0.3229,0.22438,405.33333,82.63306,159.0,0.33333,0,27.33333,137.74867,insufficient_data
faf3c5d4-5c73-428d-9a5a-a01cbebed8bb,2026-04-14T05:11:26.547Z,gbdio,rat,7,0,10,macOS,Chrome,1440x900,2.0,831,0.88746,0.08397,1.23343,0.67342,1.58035,0.63203,0.60141,0.89747,751.66667,173.48455,391.0,0.66667,0,22.0,116.40944,insufficient_data
8081ffad-b0c6-4323-8f04-0b632e42eaa9,2026-04-14T05:11:47.160Z,gbdio,rat,0,0,0,macOS,Chrome,1440x900,2.0,595,0.75432,0.25892,1.90725,0.60143,1.664,0.38821,1.46185,2.24049,460.0,62.6578,309.33333,0.33333,0,27.33333,234.17695,insufficient_data
f0ca15d5-f296-488d-828b-013b3c80562e,2026-04-14T05:12:06.652Z,gbdio,rat,10,0,15,macOS,Chrome,1440x900,2.0,512,0.85661,0.0938,1.81501,0.40781,1.77758,0.66368,0.74272,0.91723,470.66667,79.56688,340.66667,0.0,0,32.0,159.81503,insufficient_data;no_target_overshoot
8d9a15dc-f6eb-4975-9905-4d981b34205c,2026-04-14T05:12:23.501Z,gbdio,rat,10,0,15,macOS,Chrome,1440x900,2.0,434,0.75864,0.28333,1.6203,0.68321,1.64889,0.70477,0.54997,0.72345,396.66667,57.6445,307.0,0.0,0,28.0,157.8226,insufficient_data;no_target_overshoot
f461d3f9-92ca-47dc-add5-c71b52848098,2026-04-14T05:12:40.286Z,gbdio,rat,0,0,0,macOS,Chrome,1440x900,2.0,528,0.74644,0.24061,1.58228,0.45678,1.67588,0.48698,0.85397,1.16112,434.33333,70.67453,215.66667,0.33333,0,19.0,157.24112,insufficient_data
cd854e6f-61df-4a88-b543-ed5cae696eb0,2026-04-14T05:12:57.919Z,gbdio,rat,29,0,45,macOS,Chrome,1440x900,2.0,537,0.9818,0.00181,0.96121,0.32517,2.06412,0.84188,3.17958,3.52103,565.0,301.87525,613.0,0.0,0,15.66667,121.55887,insufficient_data;straight_cursor_path;no_target_overshoot
fa183775-dade-4dce-b5f0-31d72df330d7,2026-04-14T05:13:22.095Z,gbdio,rat,26,0,40,macOS,Chrome,1440x900,2.0,488,0.94735,0.00652,1.29751,0.06706,1.58095,0.50412,0.41382,0.52178,657.33333,199.21903,283.33333,0.0,0,20.66667,62.80137,insufficient_data;straight_cursor_path;no_target_overshoot
ce85fdf8-ac96-409a-afd6-1f10fef1d3c4,2026-04-14T05:13:37.801Z,gbdio,rat,10,0,15,macOS,Chrome,1440x900,2.0,743,0.81391,0.14398,1.54659,0.07574,2.0446,0.59706,0.87731,1.26496,684.66667,155.3412,270.33333,0.0,0,29.0,193.9434,insufficient_data;no_target_overshoot
28fc2988-85ab-4272-960e-5ed76ccf4be5,2026-04-14T05:14:01.118Z,gbdio,rat,0,0,0,macOS,Chrome,1440x900,2.0,504,0.72509,0.14641,2.10813,0.13831,1.66106,0.39731,1.76903,1.68004,684.0,31.0,1200.5,0.5,0,14.5,172.27635,insufficient_data
ee19c30a-8490-4b41-8710-4ad4afed9a55,2026-04-14T05:14:17.307Z,gbdio,rat,10,0,15,macOS,Chrome,1440x900,2.0,722,0.85404,0.17019,1.26192,0.68244,1.65105,0.44252,0.98595,1.06617,633.66667,205.29058,655.0,0.0,0,18.0,120.64158,insufficient_data;no_target_overshoot
f4a54f0a-fba3-4f9f-8f73-4414f38dc85f,2026-04-14T04:46:43.716Z,Hulan,human,39,0,60,macOS,Chrome,1440x900,2.0,527,0.97589,0.01122,1.10159,0.58375,1.13859,0.23265,0.27698,0.17127,488.0,46.78319,958.33333,0.0,0,33.33333,142.60001,insufficient_data;straight_cursor_path;no_target_overshoot
aceaccfb-f068-4160-a266-a30c936cb169,2026-04-14T04:46:55.069Z,Hulan,human,3,0,5,macOS,Chrome,1440x900,2.0,508,0.57762,0.10225,2.28406,0.05099,0.91527,0.09898,0.38922,0.18342,572.33333,78.57198,372.66667,0.66667,0,44.33333,302.94671,insufficient_data
762fff1c-ebad-4eb9-8e65-d6e6e5a8eda2,2026-04-14T04:47:08.939Z,Hulan,human,10,0,15,macOS,Chrome,1440x900,2.0,595,0.80752,0.01693,1.94372,0.12194,1.24234,0.12716,0.61939,0.28106,420.33333,91.68545,399.66667,0.0,0,37.66667,295.49986,insufficient_data;no_target_overshoot
a9ae2b34-bd2c-417b-b42e-4fe9caf3d397,2026-04-14T04:47:45.133Z,Hulan,human,10,0,15,macOS,Chrome,1440x900,2.0,514,0.42993,0.21498,2.23119,0.18207,1.26727,0.15323,0.60366,0.47842,473.0,78.6935,314.66667,0.0,0,31.66667,287.91759,insufficient_data;no_target_overshoot
2439e3d7-6101-4244-a1f9-34aca8450be6,2026-04-14T04:48:01.395Z,Hulan,human,13,0,20,macOS,Chrome,1440x900,2.0,570,0.66925,0.37891,1.85003,0.57068,0.99506,0.11665,0.4349,0.22546,370.0,64.16126,304.66667,0.0,0,36.0,260.50382,insufficient_data;no_target_overshoot
f911ad88-f4b4-4ac0-a336-b199cdf1105c,2026-04-14T04:48:22.256Z,Hulan,human,0,0,0,macOS,Chrome,1440x900,2.0,577,0.47472,0.2788,2.22669,0.33451,1.10774,0.20745,0.48404,0.29075,434.0,124.17998,258.0,0.33333,0,63.0,401.48884,insufficient_data
18db79b9-d7e7-4b05-be25-afc59ed13f73,2026-04-14T04:48:43.533Z,Hulan,human,10,0,15,macOS,Chrome,1440x900,2.0,827,0.59497,0.25824,1.91268,0.58679,1.12098,0.21548,0.55307,0.38389,489.33333,135.15999,369.33333,0.0,0,24.66667,212.18059,insufficient_data;no_target_overshoot
b63e8d20-3d17-4f5f-882c-d0ca6b299bee,2026-04-14T04:48:59.445Z,Hulan,human,10,0,15,macOS,Chrome,1440x900,2.0,612,0.76361,0.17727,1.73604,0.44753,1.08804,0.1747,0.53408,0.33297,408.33333,76.47367,357.33333,0.0,0,30.33333,241.46112,insufficient_data;no_target_overshoot
d18d1f27-add0-41a3-8f28-a5099118ca43,2026-04-14T04:49:12.730Z,Hulan,human,13,0,20,macOS,Chrome,1440x900,2.0,504,0.49229,0.30613,2.17178,0.40464,0.81555,0.06242,0.32339,0.21667,384.33333,61.39671,436.66667,0.0,0,34.66667,244.85197,insufficient_data;no_target_overshoot
3d44b5af-b5c4-4ad6-8ad7-ce7cbcc886f3,2026-04-14T04:49:31.339Z,Hulan,human,3,0,5,macOS,Chrome,1440x900,2.0,532,0.83328,0.17166,1.47396,0.30211,0.81802,0.19567,0.4541,0.30771,317.66667,25.22345,461.66667,0.66667,0,22.66667,201.98695,insufficient_data
540362bb-0d96-44ac-8737-1aa1a0303a4f,2026-04-14T04:49:52.779Z,Hulan,human,7,0,10,macOS,Chrome,1440x900,2.0,328,0.92066,0.05392,1.41413,0.27267,0.96487,0.20261,0.48954,0.29523,382.33333,21.63844,358.33333,0.66667,0,25.33333,221.53873,insufficient_data
4e1ed7a0-f629-42b2-9144-9b138b50d3cf,2026-04-14T04:50:11.926Z,Hulan,human,10,0,15,macOS,Chrome,1440x900,2.0,504,0.71384,0.21413,2.03074,0.46743,1.08563,0.15951,0.52659,0.39759,421.0,51.56226,280.66667,0.0,0,40.0,322.42222,insufficient_data;no_target_overshoot
a9fbc710-190d-4c69-9d4e-68ea9aa6d8ab,2026-04-14T04:50:31.795Z,Hulan,human,3,0,5,macOS,Chrome,1440x900,2.0,799,0.61249,0.27512,1.58083,0.9821,1.01718,0.24047,0.40558,0.22669,423.66667,119.21223,397.66667,0.33333,0,39.66667,222.92421,insufficient_data
45259781-5fb6-4bdf-8163-44b9536a0067,2026-04-14T04:51:08.877Z,Hulan,human,3,0,5,macOS,Chrome,1440x900,2.0,1648,0.62575,0.38052,1.62954,0.59702,1.0695,0.1786,0.43582,0.24544,572.66667,232.23886,316.0,0.33333,0,29.33333,186.10127,insufficient_data
bf6f2a0a-6a0b-4bad-adf3-22f99f758de0,2026-04-14T04:51:23.291Z,Hulan,human,0,0,0,macOS,Chrome,1440x900,2.0,752,0.76127,0.27514,1.55924,0.70284,0.93072,0.30764,0.67401,0.57057,267.66667,145.08005,306.33333,0.33333,0,20.0,287.43059,insufficient_data
a2c4c2a7-2bfa-4e61-b09d-b89569aa7ab7,2026-04-14T04:51:37.108Z,Hulan,human,0,0,0,macOS,Chrome,1440x900,2.0,758,0.692,0.30172,2.16353,0.47491,1.22798,0.10222,0.57262,0.3396,415.33333,77.95868,253.0,0.33333,0,34.33333,331.77077,insufficient_data
39ced3ac-96bd-44bd-85d1-459396c9ff27,2026-04-14T04:51:47.561Z,Hulan,human,10,0,15,macOS,Chrome,1440x900,2.0,751,0.47385,0.30025,2.17329,0.36893,1.15406,0.06195,0.5109,0.34294,336.0,28.64728,377.33333,0.0,0,41.33333,320.09715,insufficient_data;no_target_overshoot
a16ff69d-2013-4129-b3ef-35ed63de6f85,2026-04-14T04:52:25.510Z,Hulan,human,0,0,0,macOS,Chrome,1440x900,2.0,895,0.80134,0.13448,1.83122,0.56205,1.20465,0.07384,0.5209,0.26371,436.33333,42.44474,296.0,0.66667,0,25.0,174.34263,insufficient_data
cb483ada-ae08-4280-bc00-ac94421cc3e6,2026-04-14T04:52:40.237Z,Hulan,human,0,0,0,macOS,Chrome,1440x900,2.0,914,0.59176,0.17435,2.40364,0.02603,1.39707,0.24364,0.85656,0.67112,474.66667,157.42582,257.33333,0.66667,0,36.0,349.60516,insufficient_data
8cfb339c-75c0-4939-9ae0-1f7bef7af2bb,2026-04-14T04:52:53.558Z,Hulan,human,13,0,20,macOS,Chrome,1440x900,2.0,801,0.66535,0.18953,2.11898,0.17205,0.9826,0.07665,0.39297,0.20974,399.33333,98.17105,362.33333,0.0,0,26.66667,194.28596,insufficient_data;no_target_overshoot
4a271b28-419e-4f8f-83a3-074fd21fdf6e,2026-04-14T04:53:15.042Z,Hulan,human,3,0,5,macOS,Chrome,1440x900,2.0,573,0.49194,0.10954,2.29069,0.14913,0.93828,0.0395,0.38436,0.27801,294.66667,21.63844,327.33333,0.33333,0,27.33333,196.08768,insufficient_data
cf7893be-46bd-4a60-95b4-aab9d79cb0a8,2026-04-14T04:53:27.282Z,Hulan,human,16,0,25,macOS,Chrome,1440x900,2.0,563,0.90878,0.04098,1.57813,0.24897,1.33859,0.0461,0.63108,0.37038,418.0,35.32704,289.33333,0.0,0,27.33333,213.70726,insufficient_data;no_target_overshoot
f7f742a9-764e-44c3-aa77-450c170215f9,2026-04-14T04:53:40.576Z,Hulan,human,3,0,5,macOS,Chrome,1440x900,2.0,784,0.59445,0.17035,1.83387,0.25822,0.90494,0.09356,0.45191,0.27744,337.33333,41.98677,268.66667,0.33333,0,30.66667,263.74166,insufficient_data
e662143e-19bd-44e2-a0eb-3c40a636b7f2,2026-04-14T04:53:53.185Z,Hulan,human,13,0,20,macOS,Chrome,1440x900,2.0,767,0.78335,0.25271,1.66064,0.66367,0.79624,0.16545,0.31982,0.22,318.0,26.62079,258.66667,0.0,0,21.0,144.64957,insufficient_data;no_target_overshoot
42175117-0d6b-4cf7-b6d3-d8b1f028e200,2026-04-14T04:54:06.211Z,Hulan,human,3,0,5,macOS,Chrome,1440x900,2.0,573,0.77669,0.23873,1.99227,0.44413,1.17316,0.06898,0.41627,0.28958,587.33333,339.35462,351.33333,0.33333,0,24.33333,138.40635,insufficient_data
41ccb699-24ab-4327-b675-015705472944,2026-04-14T05:22:48.779Z,Hulan,rat,10,0,15,macOS,Chrome,1440x900,2.0,679,0.81609,0.2009,1.51357,0.6812,2.8444,2.13344,2.3036,3.22241,408.33333,52.39169,447.33333,0.0,0,35.33333,161.72276,insufficient_data;no_target_overshoot
82b7d1f2-e1af-427d-a639-42ff34c1338f,2026-04-14T05:23:03.466Z,Hulan,rat,20,0,30,macOS,Chrome,1440x900,2.0,524,0.98548,0.00627,0.82139,0.36837,0.90899,0.30628,0.5815,0.60688,394.66667,81.12679,706.66667,0.33333,0,21.33333,207.42849,insufficient_data;straight_cursor_path
a3c68f48-af67-424b-a88d-afd7f09b582f,2026-04-14T05:23:19.715Z,Hulan,rat,20,0,30,macOS,Chrome,1440x900,2.0,526,0.85617,0.10675,1.49338,0.31402,0.7652,0.24321,0.20703,0.22527,428.33333,13.47426,540.0,0.0,0,27.66667,138.46119,insufficient_data;no_target_overshoot
d78f00b5-4064-4962-9af6-c4ef5fb66d69,2026-04-14T05:23:36.384Z,Hulan,rat,33,0,50,macOS,Chrome,1440x900,2.0,526,0.98447,0.00757,1.00751,0.14116,0.98394,0.16933,0.40376,0.30185,356.33333,23.17086,523.0,0.0,0,23.66667,164.38936,insufficient_data;straight_cursor_path;no_target_overshoot
ece15fbe-08c6-45b4-9c63-11a27ed12b3e,2026-04-14T05:23:53.740Z,Hulan,rat,33,0,50,macOS,Chrome,1440x900,2.0,494,0.96207,0.03254,0.95824,0.30931,0.84074,0.11395,0.24656,0.29476,347.0,51.07511,666.66667,0.0,0,31.33333,150.51862,insufficient_data;straight_cursor_path;no_target_overshoot
76eb2250-de21-4d2b-a7e4-43f82398a30b,2026-04-14T05:24:09.292Z,Hulan,rat,13,0,20,macOS,Chrome,1440x900,2.0,533,0.70511,0.06659,2.18782,0.18218,0.95437,0.13845,0.39192,0.40689,448.66667,85.71399,231.33333,0.0,0,35.66667,248.79937,insufficient_data;no_target_overshoot
77ab8638-f98e-4bae-8ea8-0de28890c34f,2026-04-14T05:24:28.075Z,Hulan,rat,26,0,40,macOS,Chrome,1440x900,2.0,495,0.94282,0.05855,1.05807,0.68101,0.87919,0.24365,0.34087,0.35629,437.0,62.00538,421.33333,0.0,0,28.0,167.46531,insufficient_data;straight_cursor_path;no_target_overshoot
2e5bed77-6c80-4e3c-a1d3-270699ae9baf,2026-04-14T05:24:43.030Z,Hulan,rat,0,0,0,macOS,Chrome,1440x900,2.0,498,0.82459,0.07543,1.58707,0.26233,1.10476,0.15167,0.59799,0.67798,504.0,57.91373,426.0,0.33333,0,23.33333,187.37132,insufficient_data
58c77dc0-d978-4874-b969-c0f0bb353f81,2026-04-14T05:24:57.696Z,Hulan,rat,13,0,20,macOS,Chrome,1440x900,2.0,529,0.71385,0.11045,1.98883,0.5015,1.19288,0.19828,0.36094,0.39012,554.0,74.79305,276.0,0.0,0,32.33333,157.47955,insufficient_data;no_target_overshoot
875474c5-5dd0-4f4c-badd-fbd6d4832ee6,2026-04-14T05:25:30.446Z,Hulan,rat,33,0,50,macOS,Chrome,1440x900,2.0,529,0.97348,0.01373,1.19396,0.38305,0.9059,0.06824,0.34911,0.26774,347.33333,22.39544,531.33333,0.0,0,25.33333,182.45933,insufficient_data;straight_cursor_path;no_target_overshoot
